t_half_months,t_frontier_months,sovereign_floor_pct_of_c0,sovereign_floor_closed_form_pct,sovereign_floor_h100e,cap_60mo_pct,cap_120mo_pct,frontier_share_t0,c0,afr,kappa,useful_life_years,frontier_doubling_months,domestic_per_month,leakage_per_month,utilisation_ceiling,frontier_scale,dom_growth_yr
inf,36.0,52.40784881477939,52.40784881476952,1189439.0653240879,59.04419898710079,53.35665690176703,7.687133017710375,2269581.927561693,0.12757696224400053,0.3967077383352816,2.612439354976319,6.331359313159155,29931.221269537396,8010.299524624915,1.0,295244.26367187954,0.0
inf,51.0,96.79538044084978,96.79538044072268,1665631.1657795776,97.34654704278061,96.908312582039,19.89671466094558,1720775.473161573,0.0933282960320463,0.23932282641847244,3.4268639845378184,6.674529800337746,30585.46253921339,13070.173404014118,1.0,86485.4073893521,0.0
inf,29.0,60.31747683012336,60.317476830123354,605835.8176566616,63.42048941196142,60.56371026974854,2.5721385034559043,1004411.7385130723,0.06439685431738339,0.17196541443012298,2.015242711290879,6.8444594462453745,14871.501799508142,10180.725336803262,1.0,390496.7548067699,0.0
inf,30.0,66.05608606002437,66.0560774137753,2324357.3816557573,78.21308527916241,70.47874110162228,7.490687211766654,3518763.4028810635,0.09874962256637738,0.45575135788092025,5.2766310995828665,4.922878079444075,31677.50913530327,7372.695278150361,1.0,469751.7468562373,0.0
19.0,37.0,16.828341458097096,16.82834145809709,606421.270823492,20.904760456421887,17.02948538373611,30.57361714598559,3603571.2273458024,0.17147368230316926,0.11751094806016665,2.1215041470002705,5.676833469958682,21475.060879199194,8346.932677906352,1.0,117865.38734161398,0.0
84.0,50.0,42.63067062007869,42.63067060518871,1920748.1942876824,55.74155082037633,45.64174792846021,32.03986507144302,4505554.724684593,0.10954116969077639,0.12664094032424986,4.709102893517422,6.595233996350266,31451.59761384129,15200.503354336335,1.0,140623.3988388538,0.0
53.0,28.0,42.44378544265835,42.44378544265826,1209331.3701594018,48.21585401518179,43.03269428546477,7.699881939391201,2849254.272555899,0.10729240209893044,0.40346672089953267,2.2324975294208476,4.887197292344036,32952.81146466941,12188.387059341294,1.0,370038.6960454069,0.0
36.0,44.0,21.189922097120668,21.189922096450392,982991.2462429662,35.52060994902232,23.810581722865013,36.05765157585029,4638956.3951088665,0.15912769566102306,0.18016882584980293,4.468080792972555,5.886898778394138,20357.70613242863,7206.89556215554,1.0,128653.8693555911,0.0
inf,36.0,52.61536611036443,52.61536611023813,1339928.8372733875,60.53158086127913,53.95598819044136,9.150946496812013,2546649.2706005173,0.07188337401967576,0.31364189147792426,2.8575372302842124,5.934881874886522,29739.236273061986,9336.627815706177,1.0,278293.53733930294,0.0
31.0,40.0,36.392208648263434,36.39220864826328,1113355.7236856008,39.562899230571794,36.55178667952253,19.9299136607876,3059324.4132181243,0.16378571855175744,0.13194945835885596,2.061013285278046,6.153202929857297,43561.225178017965,10868.810311426116,1.0,153504.14784974157,0.0
inf,40.0,66.68983737723954,66.68983480831832,2978924.317321491,77.80444288317702,70.42133879603928,27.47416747016538,4466833.980222245,0.0695627306229866,0.12478624259005403,5.8239578805831815,5.047569043232202,43868.32744693602,9940.199557690838,1.0,162583.05133623607,0.0
inf,35.0,48.571354899594255,48.57135489842572,1665765.8622507406,58.50966674362612,50.512449776778865,14.436623297528412,3429523.1535010273,0.1382863403039039,0.24435351660498722,3.9323536805202903,5.237685859532701,34343.130293271635,10628.345798326598,1.0,237557.1546629031,0.0
inf,46.0,116.92331040717853,116.92331044444867,2278649.6990954243,112.23114466500755,115.68508219621125,16.769359966339817,1948841.2457363387,0.0957177081338583,0.41232399095506217,3.7949751856761735,6.023214157045408,41954.81851004396,8081.733955927782,1.0,116214.40828082508,0.0
inf,38.0,60.41461828162513,60.41461540470483,1578420.1402250952,73.49551519275683,64.79071218672169,18.33530509060214,2612646.0534224138,0.10832699606811434,0.3566034728925184,5.51967826613836,5.208591750406916,15430.503908805062,13252.487456638564,1.0,142492.64141023427,0.0
35.0,52.0,36.16849121143558,36.16849121143532,1231122.6600100833,40.55920296701207,36.47394714096481,41.38292795530031,3403854.069590918,0.12571323327395934,0.1840939703691795,2.0515991889628182,6.958685058655008,42543.07121931101,11329.129147510263,1.0,82252.61569861814,0.0
inf,42.0,74.00588661925454,74.00588643811267,2207752.3331500767,81.32315174834343,76.10018915098826,24.138506670273284,2983211.7876088964,0.11456836700095532,0.25521893733659645,5.250452881691749,5.383884561366693,38539.766927731136,7211.040202041473,1.0,123587.25534926067,0.0
inf,46.0,90.82450603557426,90.82450603508303,1989362.8571106363,92.55518718786617,91.18449809203358,19.358418546846867,2190337.106079542,0.09513317380366085,0.3940071696854805,3.226179710660888,6.09714774314848,38385.155636221076,13000.77229080567,1.0,113146.48977027662,0.0
inf,50.0,53.88037480158382,53.88037480106256,1961556.0341618785,62.421344456631,55.472230635066666,69.24183602775997,3640576.075028005,0.10707608771044248,0.11428415179873791,3.8907152741568094,5.579161289465082,38350.57259966916,15968.09984252775,1.0,52577.694120768974,0.0
42.0,46.0,23.657558777410507,23.657558769382828,735387.0620594702,40.03371803045934,27.19948189910626,30.778647559321183,3108465.5394015415,0.10049679501726391,0.33089423376713195,3.343603737942931,6.288352714492153,15111.997686385404,3536.194859270841,1.0,100994.22118565947,0.0
inf,41.0,61.68040271643559,61.68040232017354,1259711.1088390658,72.76258443199036,64.93668611205786,33.528372310854444,2042319.8509749651,0.12479768968214072,0.4154197883423063,4.717648834855481,5.091560799023183,22696.689450980422,2910.596253145566,1.0,60913.18218611485,0.0
inf,42.0,120.24154953566052,120.24155359787123,2254989.813429155,112.83152974827297,117.59548416469332,6.873790440415826,1875383.1950247642,0.10867718715003327,0.4225840559751748,5.651990467482494,6.602325482686731,33598.90015124718,4969.773251351457,1.0,272831.01096566365,0.0
49.0,37.0,38.753586675827954,38.753586675826625,1184281.2022288954,46.19475100556436,39.67185605888176,10.447899008508683,3055926.699470053,0.15886212347299483,0.3685625445869389,2.530394441414861,6.221829312461368,31769.907134660836,9203.902192161182,1.0,292491.98302752845,0.0
82.0,36.0,41.550307002581164,41.550306972092976,1363554.072892588,55.524370942997436,44.91283690440784,9.000881883470774,3281694.3393652476,0.1544104808827616,0.18380556568712594,5.994544729178745,6.064401721212537,27139.813119502443,4971.5134329402445,1.0,364596.9785907038,0.0
inf,36.0,108.14641717285365,108.14641717575657,2071365.0594967012,106.07746716869295,107.66402953857634,11.576102382431086,1915333.964495538,0.13005785930637093,0.434671759019823,3.6165698027379367,5.0685003485525115,37209.214207956866,12822.168778174611,1.0,165455.8590810684,0.0
inf,40.0,57.457401683042896,57.457401682890996,1059677.65121369,64.6928653260067,58.706996094928684,11.964403713180573,1844283.9741679914,0.16615020387565058,0.27760803888789887,3.7966613730602523,6.102227234398567,17931.146796728397,12832.937806284936,1.0,154147.5879935611,0.0
108.0,30.0,46.992524733394134,46.992524731282394,819319.9843479042,57.53689965505547,49.1318513805682,6.950849610625375,1743511.3116313876,0.11402365148240688,0.4479813756140239,3.176448232332043,5.205092624066003,16872.980199860365,4621.676840128823,1.0,250834.27340539484,0.0
64.0,39.0,37.94861805372379,37.948618048207834,1763275.095068275,51.156640905487,40.77280442304003,26.93248430955232,4646480.387169856,0.12037951753268056,0.11926957805556343,4.681690168869717,5.172968876048448,37975.54234117358,6904.781594508735,1.0,172523.27463611882,0.0
inf,40.0,48.82256559384335,48.822565411896214,2057566.604529805,62.75260929976427,52.63154911317521,28.62799362550789,4214376.240787456,0.10911252881554066,0.11843800853620026,5.811676668858331,5.116662131547232,40593.67358136386,3497.98866960735,1.0,147211.72206187705,0.0
inf,29.0,141.63206412706256,141.6320641631924,1466424.4445740478,131.19140202928125,139.03560915353935,2.5430716855465954,1035376.0312766978,0.1352396445841605,0.1784573822547931,5.5538883426187375,5.8560021262860165,24049.852275115678,9688.554686370993,1.0,407135.9990208688,0.0
37.0,48.0,21.639686646561227,21.639686645072885,798322.2461033948,36.653273883680434,24.5365534165226,47.32560799905512,3689158.069348738,0.12353955737126397,0.24271824389464627,3.6535565575945474,6.221706150367435,14582.549501636631,7128.9449072690995,1.0,77952.68196918661,0.0
89.0,47.0,42.44954338107253,42.449543324333064,1259747.471836622,56.8474695456831,46.06351368689027,36.097766691013064,2967634.9178312253,0.12250483615217787,0.0875923598857786,5.984157204241683,5.968146990682294,20905.737898196054,7838.364704032911,1.0,82211.03934859358,0.0
30.0,42.0,28.87025028825545,28.870250288255495,1046369.495304516,34.797136680516644,29.365847217310627,30.18639900470384,3624386.6431950675,0.14769504133903863,0.061159638883875767,2.7983435124353266,6.027040443263922,37679.33958978303,4817.081280430827,1.0,120066.87656352426,0.0
32.0,48.0,24.729285748881363,24.72928574887882,1138901.0546404824,34.1132610246339,25.91509970514308,89.08243097575419,4605474.926391681,0.17168316149026505,0.418577460004783,2.534877942161154,5.668619296715863,26373.971868126315,12621.381247199366,1.0,51699.026126096236,0.0
63.0,48.0,27.584843085193768,27.584839103717574,958009.9740904913,51.21171697339704,35.34007030393397,49.92304738512157,3472957.852730022,0.08463674842482012,0.2991838180525575,5.0101356591371085,5.81253232983302,14018.77872340667,3680.4921731005143,1.0,69566.22311011123,0.0
38.0,39.0,33.446590750867614,33.44659075086721,861758.7177928265,40.86446579932347,34.27915739025436,35.27054830919325,2576521.84705992,0.1544585488808241,0.13971787520309584,3.086265651502,5.210868751326477,22180.58427055653,8807.201071429305,1.0,73050.23512742927,0.0
35.0,36.0,24.80915440393689,24.80915440390827,658527.5469579293,35.864310691947296,26.453430762102325,12.953269439772646,2654373.2052932424,0.09539297862630332,0.46830506750297957,2.6657374517661516,5.853104090180904,16394.518235213818,4191.640969401725,1.0,204919.16868053906,0.0
inf,47.0,83.23993858305046,83.23993765109965,1565843.235664006,88.66565787187058,85.02329556540059,11.129242847262322,1881120.1237272983,0.07652355481223305,0.15609510375105912,5.684082064512999,6.954897451017351,14130.76274977416,14711.688493232981,1.0,169024.9866539694,0.0
23.0,48.0,15.983514671639274,15.983514671639274,758220.060637147,23.93949979379583,16.742255408172753,48.4599077809274,4743763.034687938,0.0660099456469498,0.3865993444252149,2.1695804487014123,6.646243709345812,23755.17771501807,5367.966850058797,1.0,97890.4676445745,0.0
inf,40.0,57.15662309129988,57.156617076454694,2478123.6761010177,72.02804166512209,62.35299304288784,21.235741118527166,4335671.952037045,0.07470107887400967,0.18987234492748353,5.8442981459771755,5.3272527068462034,29153.811740557805,14017.608733464947,1.0,204168.6196793188,0.0
inf,49.0,61.39963225481565,61.39963225097374,1976945.3534359965,69.58186213858824,63.16388748200295,20.601190453293718,3219799.9903833987,0.07353478603999283,0.3017453694318693,3.3007951034319416,6.692436997741135,41610.95933922792,8299.877579448665,1.0,156291.9384529362,0.0
32.0,35.0,29.029408311460227,29.029408311460198,856470.3650142363,36.0358125470909,29.72533582670598,8.606243254181605,2950354.1919458243,0.06312060789717262,0.12098042529151694,2.247914250061221,6.442890537100738,23427.752712517624,9047.477983832494,1.0,342815.5706047822,0.0
98.0,40.0,46.4117678973057,46.4117678964278,2041148.2754146487,56.51065777722132,48.34215044112194,20.351273417477476,4397911.064131521,0.14074197156519336,0.4472841601874303,3.0786414763053287,5.646736221826036,40834.453457384676,15167.942855252812,1.0,216100.04317246494,0.0
inf,44.0,47.49105120264361,47.49105117853381,1894474.3543584608,59.833932501609596,50.437705301473436,25.78534090776575,3989118.5947322305,0.09026040137248399,0.4995585577777262,3.532455215149074,5.895019753887116,31886.4295628091,12805.676399642649,1.0,154704.90031531174,0.0
inf,49.0,124.12675590150587,124.12675590150648,1277608.1380908252,121.34308837331656,123.8148513240239,12.119190801111788,1029276.9909370728,0.07958395438467104,0.4675284508517804,2.3262482391867665,6.735213584289795,38423.67222712398,7344.162455094862,1.0,84929.51450542797,0.0
inf,37.0,58.4644834746303,58.46448347095342,1696817.924952234,67.24209461701427,60.34174922954908,14.054185069949336,2902305.5094441054,0.12908203376571759,0.2328717889040792,4.182246625123273,5.463464219816414,37180.54508772261,6094.581109089241,1.0,206508.27458148508,0.0
77.0,56.0,45.001058605857324,45.00105860582197,1630831.320505096,53.37728576318488,46.29081249240989,47.492192225914955,3623984.348432256,0.0674153393530592,0.3495082081419762,2.714327801429466,6.884678833773556,34400.990554034426,15667.61573972759,1.0,76306.95022864758,0.0
inf,41.0,86.50063582014772,86.50063581633476,1055406.3030957493,89.41078214244851,87.17584482015383,7.306100548350301,1220113.9252781356,0.10598871188543674,0.43423417701139094,3.4642983078459086,6.651693247039681,22024.58052757596,3363.1076674367946,1.0,166999.3339406798,0.0
48.0,43.0,24.745546694783275,24.74554662068609,1110628.617250108,43.47930263971722,29.44906901503751,49.62563607883085,4488195.920457254,0.07223784599132449,0.3072368773169767,3.6597314235653755,5.332494077770848,14932.643900862926,10356.748620608098,1.0,90441.0759255097,0.0
46.0,28.0,27.324145009035266,27.324145000551038,941603.8000229468,43.042959752213946,30.747358695012995,7.613004586060938,3446050.369413524,0.15049645638227294,0.23691254505654438,4.737941151231158,4.863738077493485,20156.757808584185,3579.4578185594264,1.0,452653.13194780995,0.0
62.0,39.0,31.88330640197295,31.88330613082822,1308742.8242100608,50.48809364767632,37.01050489404237,11.504499445916707,4104790.1610639584,0.14703520510707635,0.38521084055452665,5.09277217197987,6.188431848582179,21067.228631033686,6914.009492003307,1.0,356798.67519319773,0.0
inf,41.0,84.33678395409068,84.33678395404193,1230993.5060196936,86.9753796111697,84.78807585880025,21.2689732555305,1459616.3717717687,0.1544168841191961,0.08560815455239484,4.739644492665482,5.300338374538686,21238.49616728439,14547.576588604026,1.0,68626.55541645526,0.0
58.0,39.0,42.22537469824365,42.22537469824244,681260.0342646365,49.298638621203196,43.10071828885382,31.85924646945885,1613390.145459084,0.06919397361994475,0.3562832227629769,2.434870326360813,5.160290616789817,20481.246028989957,2834.849660961239,1.0,50641.189740809605,0.0
30.0,28.0,22.943280327077524,22.94328032707657,899083.1328740413,32.026647532751845,24.019743539723148,8.955058494919982,3918720.9503470557,0.07996412434553354,0.12484290906490131,2.564576274884227,4.968281207580268,20196.949436960644,11326.68147980236,1.0,437598.58772224264,0.0
inf,31.0,72.56251734963458,72.56251734963341,783463.329975566,76.06707219268074,73.01669682418479,7.846566452482859,1079708.0346600069,0.14026659546089737,0.12826441552201973,3.28977668142172,5.146975767663594,19206.43610827534,7128.852383576723,1.0,137602.61143501295,0.0
inf,42.0,64.49738049308979,64.49738049302451,1523240.117795344,70.23717744007331,65.44614948282285,27.528662267015594,2361708.5006398717,0.15064732117915386,0.34396518548562083,3.1537775787277056,5.370713308377251,42101.680842663365,3268.101858429146,1.0,85790.89233368354,0.0
inf,43.0,88.3263733978319,88.32637339136484,1533104.588282598,90.91182907094138,88.95460555541129,22.084424539214524,1735726.8608519936,0.11406275342462018,0.49068998320253066,3.576030565118753,5.604127277290882,29991.866173198025,5734.538664345549,1.0,78595.06856381634,0.0
inf,45.0,71.7461297148713,71.74612968279443,1150835.0607376522,78.77262006992287,73.5284484603575,15.815916342590912,1604037.8279793272,0.16366365955620008,0.3146449945275004,5.560618008368253,6.289456415471796,15769.340734169105,10387.534040991563,1.0,101419.21550633082,0.0
42.0,40.0,19.658026822594366,19.658026772741934,783572.9668136737,39.05563564126666,24.38053099333347,45.56963330243262,3986020.4377840087,0.13472657785111955,0.38591154735124134,4.083473256440287,4.99539690276298,14764.408907313804,3591.7093068950844,1.0,87470.97900327464,0.0
inf,42.0,74.93515853930278,74.93515853924114,1685362.4355000227,79.04665728429063,75.62833394610786,10.170744327026028,2249094.374860188,0.14727024081357273,0.2909167867780468,3.371061042821834,6.470677990809123,38387.1239548049,11219.068565077065,1.0,221133.70492303325,0.0
inf,41.0,70.68760306538243,70.68759513347236,2693415.2863634764,81.24899791947071,74.54476242884958,17.6422445259975,3810307.846868431,0.07246540138326482,0.3039324731739816,5.36787987244087,5.5821553588236865,35424.90437383124,9591.343591700694,1.0,215976.36520985668,0.0
56.0,50.0,36.851865407907255,36.851865407356605,1664762.174013442,48.28566846985499,38.947165197741676,75.77477632184944,4517443.433558824,0.16723228178648245,0.35469394314849684,3.653452793681185,5.731516549255353,40771.32605783022,5999.418314221839,1.0,59616.71749938549,0.0
inf,33.0,60.17769488075256,60.17769053743862,2215263.6115454705,73.75466856566538,64.84295037386596,8.137492315803465,3681203.834635427,0.0757459411189633,0.2080241144521928,5.62337707704508,5.417410091387781,24816.09263986308,14396.06511239889,1.0,452375.70639376505,0.0
inf,41.0,165.3601544402344,165.3601544511774,1468221.798857653,150.7573884808073,162.10458163470355,3.871002252651456,887893.3403441564,0.09197715372691555,0.059614378166422316,4.585478652877855,6.945238713111213,29546.984115700885,6775.34111760545,1.0,229370.4013569072,0.0
49.0,41.0,27.360273667288464,27.36027363214951,1191183.1215932327,44.62331987321552,31.493681447463327,10.09357469294704,4353695.931840746,0.10298335036827659,0.2864439769392316,3.8954569104864922,6.9703386202165145,20634.88418683914,7559.540932071259,1.0,431333.404099434,0.0
inf,37.0,68.11948952363493,68.11948952361517,1563014.7182623572,72.99057867436667,68.86792093216737,7.504179779606978,2294519.1298300163,0.16205778812159558,0.05882305260399386,4.663978673855748,6.128650163639827,35353.16684999388,12772.23010091956,1.0,305765.4796684774,0.0
inf,29.0,239.67477798121263,239.67483664388425,2764542.616533009,187.0293268280571,219.89844361026925,2.866047081824777,1153455.795315147,0.08838237916770567,0.4140488259161741,5.451426698190273,5.245574908128789,34376.408731775104,10585.437350747372,1.0,402455.28506138694,0.0
69.0,54.0,39.128180824989286,39.12818081522978,1639295.3690832905,52.56634186816188,42.11742110554598,59.50094930960723,4189551.7106084097,0.08451154733629178,0.2196267358857768,3.63053677513637,6.412797523187706,34338.80208098681,6402.862495714204,1.0,70411.51039134682,0.0
40.0,58.0,23.237217601775086,23.23721759932242,1043352.3145641867,38.47692074897749,26.281278951750096,77.11009851841521,4490005.354533003,0.11663856658059238,0.20420610059153985,3.8386203011528663,6.988242943439188,15518.248610511811,12245.646211267851,1.0,58228.499778932484,0.0
83.0,39.0,45.23581580702642,45.23581580688282,1717665.4592134801,54.37862851767776,46.78233011192493,17.360459378769047,3797136.0272155795,0.11462807610425015,0.3317323058179075,2.8727971357030797,5.757764636477154,39640.7011727032,10859.212802506408,1.0,218723.2459907877,0.0
inf,45.0,51.83998444116435,51.83993380298264,1886469.3763160594,70.85317483930054,59.44095611372102,62.039427677520926,3639023.808846052,0.06847845889598009,0.4108760078551455,5.495210415139536,5.065832605438533,24135.60426586017,4472.149745755618,1.0,58656.630872895665,0.0
31.0,35.0,21.74055515548564,21.740555155474368,563410.8801710936,32.533452334926274,23.24590167717234,30.5500497064219,2591520.2079323726,0.15475012227465504,0.41138187958665146,2.6027012607908984,4.8975169036640835,13873.778122990308,4500.2891522111,1.0,84828.6740229955,0.0
inf,41.0,62.06793674260095,62.06793673829638,1194082.9522088624,70.21943496176665,63.84038212626428,14.769537989312004,1923832.1988384894,0.1472202178312517,0.20696252121758532,4.853542385527361,5.929061706576627,18042.614777874707,12073.301377563963,1.0,130256.76227859483,0.0
inf,38.0,160.57968154849405,160.57968155298025,1475309.1897277548,147.63881391963366,157.8491785891354,5.678247769570367,918739.6409689733,0.08416391307453146,0.4477938972640262,3.255411569918804,6.022422176517965,25892.19919904586,11873.35819369082,1.0,161799.85063217624,0.0
inf,47.0,58.63067836534418,58.63067836414226,1697460.54689396,66.79957749333435,60.25195977887837,30.002929874096424,2895174.666608167,0.1006177372135026,0.08251505715059035,4.164810191277798,6.015944799977294,33716.57549881182,11516.277945212625,1.0,96496.39814369491,0.0
inf,33.0,97.4280061489921,97.42800614786881,1025390.9279943996,97.95121138740754,97.55375951540111,4.2845658523910375,1052460.1380288098,0.14644701907405594,0.19749095081313275,5.543029800973988,6.104461119188987,15407.605395583434,8764.86009900182,1.0,245639.85577242926,0.0
inf,31.0,79.23501247497737,79.23501231613136,2370733.776389444,85.04462833375855,80.90965032452651,7.75864192638123,2992028.0218774853,0.12185014439669571,0.41514353545001476,4.532203698415321,4.907547351713232,35678.17665743587,13264.725537758011,1.0,385638.11170404416,0.0
inf,49.0,159.45438535598672,159.45438535623455,2038467.323528456,149.03621596459695,157.63899572748284,10.798912896908885,1278401.5434743399,0.062045561858909914,0.1299808896649563,3.0632852351948228,6.687944245824711,42208.93787981203,16495.827095509878,1.0,118382.42938696854,0.0
inf,51.0,120.37824666373733,120.37824674967219,2079017.3912744874,114.65116343307176,118.79665935596613,19.232650148068117,1727070.6700704666,0.0887856732884758,0.2009607211862159,4.674749597758606,6.5103468325577865,39993.68275711281,4278.825627190143,1.0,89798.89182063386,0.0
25.0,44.0,20.111821170082926,20.111821170082898,912092.8665740544,27.597287683257694,20.81765105537056,39.25456118921302,4535108.277169976,0.11195425872938239,0.13972436325661028,2.4291449435459764,6.220678917704369,23313.68861532589,12058.43224671531,1.0,115530.73425811734,0.0
inf,47.0,158.07286545169123,158.07286545187443,1427653.8051624657,148.0209469883483,156.35452706611977,12.182061520914996,903161.8431683154,0.13941554840384993,0.33198822168854,3.154408381021537,6.243485668653442,37694.46447723404,4031.5684351097493,1.0,74138.67034062382,0.0
87.0,48.0,44.27073092494303,44.27073092156971,1649108.0356270273,55.783094648549806,46.670831237176564,40.963553077178744,3725052.6503005764,0.13941673291905143,0.23597106824130756,4.267173622255433,5.945296827786724,33106.00958662735,9645.054595919191,1.0,90935.7799916005,0.0
inf,46.0,70.64272036501839,70.64271981931019,926899.178675857,79.5095515786945,73.35110698253405,11.139398771241966,1312094.4010741252,0.0665781622091273,0.196731449084438,4.692775678445879,6.911163188441666,15040.316702679345,3160.4901172888885,1.0,117788.61929797273,0.0
inf,34.0,223.61023529623964,223.61024637499708,2510444.4302651132,181.56989069010325,209.36318513709003,4.269704725277175,1122687.6206893066,0.10252657366296064,0.33089390640340244,5.600213602330282,5.492859205987337,35980.61538321185,9091.584662264982,1.0,262942.68407903204,0.0
51.0,48.0,40.01273175149173,40.012731751490456,1326503.898819428,47.26619778499378,40.90266950013054,26.544095103624056,3315204.5380405057,0.09565240005085497,0.34198113210799463,2.4250371132571424,6.654280492460158,40927.365539445644,4656.263248738051,1.0,124894.23825142496,0.0
75.0,45.0,44.27143005503152,44.2714300549644,1741934.0995777964,53.109731842985184,45.69088596675281,74.68647282257213,3934668.6958439974,0.13411781757705768,0.288108682458094,3.0936574878637613,5.035089119572282,41595.73798762519,11060.012343048835,1.0,52682.48113940711,0.0
inf,59.0,73.27249623242946,73.27249611903909,2561526.0580462106,80.5017568796402,75.2752531991589,67.30696972144932,3495890.2586322865,0.11122025995092182,0.42432300329665806,4.061791970790999,6.490292336786166,40834.74541564316,13732.598065417214,1.0,51939.49858536299,0.0
inf,36.0,72.25131038502971,72.25131038502931,817911.1923279691,74.401271611761,72.41931221149372,4.83069128600598,1132036.48206419,0.16761977586516852,0.056734093928831913,2.8964530430172033,6.689023958677272,22668.615259943374,11433.51228217241,1.0,234342.54334231303,0.0
84.0,46.0,39.57398274711736,39.57398237499232,1648063.5416783749,56.59683205092265,44.40306782070043,15.98287829817689,4164512.710812314,0.11194487964684857,0.24444777430911252,5.184612536310822,6.846350526041471,24040.174692532495,10348.334580444836,1.0,260560.87227338424,0.0
inf,39.0,58.124801184171126,58.124801183525065,1412112.9786468572,65.97039611122968,59.61867780915793,17.730411876227887,2429449.9935965575,0.1552312601938002,0.3141764722932788,3.7857084732785062,5.471436422696536,34811.53593046512,3946.845322649769,1.0,137021.63325680274,0.0
inf,41.0,110.72867909400759,110.72867915495301,1669796.3447572647,107.50366590733415,109.82326665509126,21.14446338807038,1508007.1020621709,0.08526687358285392,0.4302526046296748,3.977886527265095,5.170538148230003,31654.788041094125,3326.022627906122,1.0,71319.24203444114,0.0
inf,40.0,173.17932747998373,173.17932748000084,1686349.107139874,162.6149732541637,171.66223559574303,3.606026304127817,973758.895867513,0.13367561709466888,0.1369851431065748,3.4191475990330296,6.868829348165369,40481.38963195311,13403.189002651805,1.0,270036.5481951287,0.0
68.0,35.0,39.372542498434946,39.372542494054656,1628086.6862336947,52.116850298290295,42.059932542194396,18.30264703502273,4135081.411870749,0.1267881086095352,0.07713290360656597,5.10077946663432,5.008384941289932,32378.551455118784,9392.452101496785,1.0,225928.05313669285,0.0
inf,48.0,51.129066557857946,51.129066369636135,1367309.1924641773,64.40948803705413,54.781662662927154,23.945104846720962,2674230.69599153,0.10234720074421332,0.3709057767008847,4.094405713827072,6.4820473714128095,22955.27565691007,6318.356911444235,1.0,111681.72839960392,0.0
inf,46.0,64.50407449959158,64.50407448155102,2330599.2979123006,72.90188495071978,66.52257523366906,15.11125542348128,3613104.0031076754,0.15598082003720792,0.30151913463587615,5.0205320482844975,6.642817855288584,41696.03340737007,13331.76404616365,1.0,239100.18736717908,0.0
inf,42.0,142.1302343747644,142.13023454550893,2244995.7076883307,130.38010260716092,138.89275415446116,17.213116322108473,1579534.2332081145,0.1490892421390981,0.3165148552718167,5.678564993368205,5.355096825498119,40192.31169160561,7774.973628791238,1.0,91763.40899871604,0.0
107.0,41.0,44.81399519620938,44.813995064804324,2069752.4623691908,59.362153578161646,48.68855712045098,10.394466609758863,4618540.376298032,0.11189011015532598,0.3346119297194357,4.299699852049885,6.652479446034176,42545.09905987163,2846.858749777866,1.0,444326.82788762887,0.0
22.0,31.0,22.21509495643527,22.215094956435248,868861.0840028111,26.758141374983907,22.483078128669977,13.42576284633994,3911129.2826192463,0.1539490340490329,0.18387005517653965,2.031092971041718,5.23961193698131,37265.78311437168,3070.3235590508457,1.0,291315.2367863758,0.0
inf,31.0,138.83767836026433,138.8376783604439,1729760.7399401937,131.9654721810338,137.63197514523657,3.8603777911405905,1245887.1110273877,0.06716241909677924,0.12918625821987148,3.1329641195030713,5.530810893647716,42631.76612016461,6989.2584055395855,1.0,322737.0942519273,0.0
inf,42.0,61.337794487992205,61.33778704074791,1515561.501003326,74.98565326404702,66.20973538233804,22.73348342666988,2470844.466538522,0.08778266416561052,0.3302998920053328,5.524324586549645,5.575423505045167,16034.268191207226,9873.957695652764,1.0,108687.45542268461,0.0
inf,52.0,118.6550401397177,118.6550481125991,2946805.606764932,111.50223133129518,115.96801707105251,32.33951246224637,2483506.476669709,0.08000326503827868,0.30864273153761923,5.821668675062034,6.101164636276359,33767.534484961194,14112.783427057058,1.0,76794.80262941477,0.0
71.0,44.0,38.00946369774681,38.00946363821518,1784449.1031024493,53.425381922365744,41.8733558270758,79.09218881895909,4694749.4900019625,0.110691310730099,0.2603546213306024,4.363827854995778,4.8326313083818615,31109.730490033264,9768.551994733285,1.0,59357.941158363676,0.0
64.0,43.0,33.04731518671432,33.0473149499045,1385289.3594208555,51.27507134146229,38.02954377545147,35.440216711593806,4191836.3158825366,0.09671749893324569,0.1366838121717979,5.242367642262661,5.459697303611324,15864.897275378364,13838.491195436145,1.0,118279.08248967429,0.0
inf,44.0,54.57490272259188,54.57490266586904,1722427.2637359577,66.06601490483818,57.506019929368236,25.09360815286573,3156079.402452036,0.11834981309992648,0.19366473179061977,5.057799655174181,5.759417214819625,31100.681846386637,7820.459452578294,1.0,125772.24380112138,0.0
inf,57.0,79.77469468736444,79.77469102603943,2469079.302883568,86.78048256711732,82.26788381378402,40.13514173274362,3095065.81323795,0.1220919059014972,0.4531439550876602,5.913717237934511,6.699679714866285,35474.36516971464,6906.409848883961,1.0,77116.10522887202,0.0
inf,33.0,52.501965897828704,52.50196589782844,1251579.3897389018,57.49954072837491,53.033994157066964,6.582354835898842,2383871.476688195,0.1655064582805496,0.16842469900705503,2.978910479537605,5.980449101315071,34861.15481660998,11254.732222551926,1.0,362160.88863624283,0.0
